t,x,z,vx,vz
0.995,1.464555495689364,2.4965143215673864,1.750250406685754,0.1608220568516443
1.0,1.473324148652644,2.4972720568516444,1.757187517022488,0.14227205685164446
1.0050000000000001,1.482127138243552,2.4979370421359026,1.7639850577368494,0.12372205685164417
1.01,1.4909637666139752,2.498509277420161,1.7706430288288388,0.10517205685164432
1.0150000000000001,1.499833335915803,2.498988762704419,1.7771614302984555,0.08662205685164404
1.02,1.5087351483009226,2.499375497988677,1.7835402621457004,0.06807205685164419
1.025,1.5176685059212223,2.4996694832729354,1.7897795243705727,0.04952205685164479
1.03,1.5266327109285909,2.4998707185571947,1.795879216973073,0.030972056851644503
1.035,1.5356270654749158,2.4999792038414523,1.8018393399532011,0.012422056851644658
1.04,1.5446508717120857,2.4999949391257106,1.8076598933109567,-0.00612794314835563
1.045,1.553703431791988,2.4999179244099685,1.81334087704634,-0.024677943148355475
1.05,1.5627840478665118,2.499748159694227,1.8188822911593512,-0.04322794314835576
1.055,1.5718920220875443,2.4994856449784852,1.8242841356499901,-0.06177794314835516
1.06,1.5810266566069746,2.499130380262743,1.8295464105182568,-0.0803279431483559
1.065,1.5901872535766897,2.4986823655470016,1.834669115764151,-0.0988779431483553
1.07,1.5993731151485788,2.49814160083126,1.8396522513876736,-0.11742794314835558
1.075,1.608583543474529,2.4975080861155177,1.8444958173888233,-0.13597794314835543
1.08,1.6178178407064299,2.496781821399776,1.8491998137676007,-0.15452794314835572
1.085,1.6270753089961678,2.4959628066840343,1.8537642405240065,-0.17307794314835512
1.09,1.6363552504956325,2.4950510419682925,1.858189097658039,-0.1916279431483554
1.095,1.645656967356711,2.49404652725255,1.8624743851696997,-0.2101779431483557
1.1,1.6549797617312922,2.4929492625368086,1.8666201030589886,-0.22872794314835598
1.105,1.6643229357712634,2.491759247821067,1.8706262513259049,-0.24727794314835538
1.11,1.673685791628514,2.4904764831053257,1.8744928299704489,-0.26582794314835567
1.115,1.6830676314549309,2.489100968389584,1.8782198389926203,-0.2843779431483551
1.12,1.692467757402403,2.487632703673842,1.8818072783924202,-0.30292794314835625
1.125,1.7018854716228178,2.4860716889581003,1.8852551481698474,-0.32147794314835565
1.1300000000000001,1.711320076268064,2.4844179242423583,1.8885634483249025,-0.34002794314835594
1.135,1.7207708734900296,2.4826714095266165,1.891732178857585,-0.35857794314835534
1.1400000000000001,1.7302371654406028,2.4808321448108748,1.8947613397678955,-0.3771279431483556
1.145,1.7397182542716711,2.4789001300951328,1.897650931055834,-0.3956779431483559
1.1500000000000001,1.7492134421351238,2.476875365379391,1.9004009527213996,-0.4142279431483562
1.155,1.758722031182848,2.474757850663649,1.9030114047645932,-0.4327779431483556
1.16,1.768243323566732,2.4725475859479076,1.9054822871854145,-0.451327943148355
1.165,1.7777766214386648,2.4702445712321657,1.907813599983864,-0.4698779431483553
1.17,1.7873212269505334,2.4678488065164235,1.9100053431599404,-0.4884279431483556
1.175,1.7968764422542272,2.465360291800682,1.9120575167136453,-0.5069779431483559
1.18,1.8064415695016325,2.462779027084941,1.9139701206449777,-0.5255279431483553
1.185,1.8160159108446394,2.460105012369199,1.9157431549539379,-0.5440779431483556
1.19,1.8255987684351347,2.4573382476534573,1.9173766196405257,-0.562627943148355
1.195,1.8351894444250074,2.454478732937715,1.9188705147047411,-0.5811779431483561
1.2,1.8447872409661448,2.4515264682219735,1.9202248401465845,-0.5997279431483555
1.205,1.854391460210436,2.448481453506232,1.9214395959660555,-0.6182779431483558
1.21,1.8640014043097681,2.44534368879049,1.9225147821631545,-0.6368279431483552
1.215,1.8736163754160304,2.442113174074748,1.923450398737881,-0.6553779431483555
1.22,1.8832356756811097,2.4387899093590057,1.924246445690235,-0.6739279431483558
1.225,1.8928586072568954,2.435373894643264,1.9249029230202173,-0.6924779431483561
1.23,1.9024844722952745,2.4318651299275227,1.9254198307278267,-0.7110279431483555
1.235,1.9121125729481365,2.4282636152117805,1.9257971688130644,-0.7295779431483558
1.24,1.921742211367368,2.424569350496039,1.9260349372759296,-0.7481279431483552
1.245,1.9313726897048584,2.4207823357802964,1.9261331361164227,-0.7666779431483564
1.25,1.941003310112495,2.416902571064556,1.9260917653345435,-0.7852279431483558
1.2550000000000001,1.9506333747421665,2.412930056348814,1.9259108249302919,-0.803777943148356
1.26,1.9602621857457607,2.4088647916330723,1.9255903149036682,-0.8223279431483554
1.2650000000000001,1.969889045275166,2.4047067769173305,1.925130235254672,-0.8408779431483557
1.27,1.97951325548227,2.4004560122015883,1.9245305859833035,-0.859427943148356
1.2750000000000001,1.9891341185189617,2.3961124974858463,1.9237913670895628,-0.8779779431483563
1.28,1.9987509365371285,2.391676232770105,1.9229125785734502,-0.8965279431483557
1.285,2.0083630116886586,2.387147218054363,1.9218942204349647,-0.9150779431483551
1.29,2.0179696461254406,2.3825254533386215,1.9207362926741076,-0.9336279431483554
1.295,2.0275701419993624,2.377810938622879,1.9194387952908778,-0.9521779431483557
1.3,2.037163801462312,2.3730036739071374,1.918001728285276,-0.970727943148356
1.305,2.0467499266661777,2.3681036591913958,1.9164250916573016,-0.9892779431483554
1.31,2.0563278197628483,2.363110894475654,1.9147088854069552,-1.0078279431483557
1.315,2.0658967829042103,2.3580253797599124,1.9128531095342365,-1.026377943148355
1.32,2.075456118242153,2.3528471150441703,1.9108577640391455,-1.0449279431483554
1.325,2.0850051279285644,2.3475761003284292,1.908722848921682,-1.0634779431483556
1.33,2.0945431141153326,2.3422123356126874,1.9064483641818468,-1.082027943148356
1.335,2.104069378954345,2.3367558208969457,1.9040343098196388,-1.1005779431483553
1.34,2.1135832245974915,2.3312065561812036,1.901480685835059,-1.1191279431483556
1.345,2.1230839531966588,2.325564541465462,1.8987874922281067,-1.137677943148355
1.35,2.1325708669037358,2.3198297767497196,1.8959547289987821,-1.1562279431483562
1.355,2.1420432678706094,2.314002262033978,1.8929823961470857,-1.1747779431483556
1.36,2.151500458249169,2.3080819973182365,1.8898704936730162,-1.1933279431483559
1.365,2.1609417401913023,2.3020689826024947,1.886619021576575,-1.2118779431483553
1.37,2.1703664158488976,2.295963217886753,1.8832279798577614,-1.2304279431483556
1.375,2.1797737873738425,2.2897647031710107,1.8796973685165757,-1.2489779431483559
1.3800000000000001,2.189163156918026,2.283473438455269,1.8760271875530175,-1.2675279431483562
1.385,2.1985338266333354,2.277089423739527,1.8722174369670872,-1.2860779431483556
1.3900000000000001,2.2078850986716594,2.270612659023785,1.8682681167587845,-1.3046279431483558
1.395,2.217216275184886,2.2640431443080447,1.8641792269281094,-1.3231779431483552
1.4000000000000001,2.2265266583249037,2.257380879592302,1.8599507674750624,-1.3417279431483564
1.405,2.2358155502435997,2.2506258648765605,1.8555827383996428,-1.3602779431483558
1.41,2.2450822530928622,2.243778100160819,1.8510751397018514,-1.3788279431483552
1.415,2.2543260690245805,2.2368375854450773,1.8464279713816871,-1.3973779431483555
1.42,2.263546300190642,2.2298043207293357,1.8416412334391514,-1.415927943148355
1.425,2.2727422487429347,2.222678306013593,1.8367149258742428,-1.434477943148356
1.43,2.281913216833347,2.2154595412978515,1.8316490486869619,-1.4530279431483555
1.435,2.2910585066137674,2.2081480265821094,1.826443601877309,-1.4715779431483558
1.44,2.300177420236083,2.200743761866368,1.8210985854452837,-1.4901279431483552
1.445,2.309269259852183,2.193246747150626,1.8156139993908862,-1.5086779431483555
1.45,2.3183333276139546,2.185656982434884,1.8099898437141166,-1.5272279431483557
1.455,2.327368925673287,2.177974467719142,1.8042261184149746,-1.545777943148356
1.46,2.3363753561820673,2.1701992030034005,1.79832282349346,-1.5643279431483554
1.465,2.345351921292184,2.162331188287659,1.7922799589495737,-1.5828779431483557
1.47,2.354297923155525,2.154370423571918,1.7860975247833148,-1.6014279431483551
1.475,2.3632126639239797,2.1463169088561758,1.7797755209946837,-1.6199779431483554
1.48,2.372095445749435,2.138170644140434,1.7733139475836805,-1.6385279431483557
1.485,2.3809455707837794,2.129931629424692,1.7667128045503042,-1.657077943148356
1.49,2.389762341178901,2.1215998647089505,1.759972091894557,-1.6756279431483554
1.495,2.398545059086688,2.1131753499932087,1.7530918096164367,-1.6941779431483557
1.5,2.407293026659028,2.1046580852774666,1.7460719577159445,-1.712727943148355
1.5050000000000001,2.41600554604781,2.096048070561724,1.7389125361930793,-1.7312779431483563
1.51,2.4246819194049216,2.087345305845983,1.731613545047843,-1.7498279431483557
1.5150000000000001,2.4333214488822508,2.078549791130241,1.7241749842802336,-1.768377943148356
1.52,2.4419234366316864,2.0696615264144995,1.716596853890252,-1.7869279431483553
1.5250000000000001,2.4504871848051164,2.0606805116987577,1.708879153877898,-1.8054779431483556
1.53,2.4590119955544276,2.0516067469830155,1.7010218842431726,-1.824027943148356
1.5350000000000001,2.4674971710315106,2.042440232267273,1.693025044986074,-1.8425779431483562
